idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
254,"PO BOX 278,LOLO,MT,59847",1,0,0,63,46.70569731,-114.4372747,0,0
255,"PO BOX 3525,GREAT FALLS,MT,59403",1,0,0,13,47.553383,-111.540413,0,0
256,"PO BOX 413,HARLEM,MT,59526",1,0,0,5,48.43617032,-108.7149232,0,0
257,"PO BOX 414,BOULDER,MT,59632",1,0,0,43,46.17683795,-112.0214644,0,0
258,"PO BOX 4556,WHITEFISH,MT,59937",1,0,0,29,48.41172655,-114.5371165,0,0
259,"PO BOX 4708,BOZEMAN,MT,59772",1,0,0,31,45.66142,-111.113994,0,0
260,"PO BOX 551,SHELBY,MT,59474",1,0,0,101,48.51887881,-111.7377008,0,0
261,"PO BOX 631,FAIRFIELD,MT,59436",1,0,0,99,47.61485071,-112.0711703,0,0
262,"PO BOX 640,SAINT IGNATIUS,MT,59865",1,0,0,47,47.32877462,-114.0101588,0,0
263,"PO BOX 656,POLSON,MT,59860",1,0,0,47,47.71042943,-114.1669026,0,0
264,"PO BOX 68,FORSYTH,MT,59327",1,0,0,87,46.2448908,-106.7051984,0,0
265,"PO BOX 7007,MISSOULA,MT,59807",1,0,0,63,46.968666,-113.967458,0,0
266,"PO BOX 741,CUTBANK,MT,59427",1,0,0,35,48.77070195,-112.5404187,0,0
267,"PO BOX 774,CHOTEAU,MT,59422",1,0,0,99,47.8170338,-112.4733554,0,0
268,"PO BOX 795,ABSAROKEE,MT,59001",0,0,1,95,45.52639027,-109.524714,0,0
269,"PO BOX 809,GLASGOW,MT,59230",1,0,0,105,48.09892645,-106.8349948,0,0
270,"PO BOX 815,HELENA,MT,59624",1,0,0,49,46.597949,-112.031022,0,0
271,"PO BOX 843,BIG TIMBER,MT,59011",1,0,0,97,45.92912626,-109.9779539,0,0
272,"PO BOX 898,SHERIDAN,MT,59749",1,0,0,57,45.44527955,-112.122722,0,0
